datetime,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,is_clear,is_clouds,is_drizzle,is_fog,is_mist,is_rain,total_load_actual,dataset_type
2015-01-12,0.8421967437212738,1.2883845452587046,1.7948697642944742,1.4288862550212587,2.223541918111807,-0.5495601296639515,-0.19850059644456364,0.4526642898507801,-1.0501206580257803,1.4289503818958555,-0.9906122867417135,-0.8014013328920424,-0.5977401859059059,-1.4269662140171337,-1.425716388336195,-1.2583976074741838,-1.5829317784872656,-0.04381035843925192,0.9899900220613923,-0.6576341709563447,-0.0540578342859407,-0.47171593374803644,0.11495097160055481,0.3176908996480792,0.3216530640114899,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.6405160941048061,1.0008866950212196,train
2015-01-13,1.4112533284241982,1.0485655064334205,0.2589319621919755,1.1237138146219614,0.40245920525471646,0.09692949691300111,0.10689815437818462,0.039185025000700965,0.9469241152443041,0.9041231553141662,-0.8988473453976022,-0.8032826415334895,0.17734800912838317,0.3597632872426717,-1.099012270814694,-0.9165432218262386,-1.275769242584762,-0.047789069916389114,0.28852163391409524,0.3962363554510177,0.7098405579331116,-0.5047404549058416,0.17426454102132186,0.03437155111489691,0.6938828486062206,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.6405160941048061,1.2903520111392996,train
2015-01-14,1.439965033690433,1.0812036004747314,0.34099717028900245,1.2974748310696782,0.5378040852955484,-0.2036200502525227,0.2822620547756549,0.43328733261668734,0.9451518449771958,1.0244782711844034,-0.6202752020315507,-1.0208677440958662,0.16324040814810092,0.17631698207550375,-1.1344339831159598,-0.9536075471528105,-1.3090722295780302,-0.04804763339434628,0.4151154344944483,-0.181692642901407,0.7236890083183697,-0.42217915201132844,-0.19224855304096536,0.03437155111489691,0.46123923323451377,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.3213214763180421,1.2828700173049379,train
2015-01-15,0.9772829635804459,0.9129282098197118,-0.7160955738230039,0.7497179661158773,0.6367099591715408,0.5730527472017862,0.3208375341711819,-0.40330285177901,0.940341397109333,0.6732780970056786,-0.6530483953687336,-1.231162775672635,0.018015103939321677,1.4216701360875044,-0.9773848238613589,-0.7892755385426814,-1.1614168575430432,-0.0513456369397186,0.3604893424631995,1.4841027052908753,1.8306715907270312,0.0566764047768483,0.8116056313067338,-0.21353287885163746,0.2751243409371484,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.38090668281283874,1.262392981547735,train
2015-01-16,1.0483562012067005,0.6618750444222374,-0.4773972122493252,0.543269022997775,0.7364834284324108,1.0501306740770056,0.6948021964417661,-0.32968746146590916,0.9482406588712978,1.0994535892675017,-0.5809473700269318,-1.097942607500156,0.028803269394830296,1.6192475193160158,-1.189102342937875,-1.0108110458508999,-1.3604706391356474,-0.05474389979287022,1.2787279370837046,1.4926016611489992,2.684584910450258,1.5427798568780862,1.4232068707114358,-0.9572461687512404,0.18206689478846572,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.8492019246319533,1.2794773723274124,train
2015-01-17,1.0394132110418073,1.0142718568972604,-0.4651289641663021,0.5336712007788016,-0.3098366057294045,0.49060340564612726,0.5573269716523653,-0.10227812759247884,0.9495572024982917,0.8252017678582728,-0.5219556220200032,-0.649544450990227,0.07278579009806158,0.4100309823524764,-1.7323486472828458,-1.5792493411385151,-1.8712230402016756,-0.04975204162659464,0.514829729472123,-0.38566758349638053,2.406945816436141,0.07318866535575087,-0.3136735017608373,0.7072550038812045,-1.39990968973914,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.019295918386367,0.22021485251439984,train
2015-01-18,1.1222535409902896,0.9245170982836556,-0.431987655108691,0.3199228052857374,-0.7774705181781757,1.0780766614253445,0.5127991927655405,-0.15807921851294557,0.9523421986323181,0.8547972881542327,-0.672712311371043,-1.7015487269294782,0.07610522562283292,0.18510774390900409,-1.571811310481149,-1.4112673975308114,-1.7202881335554554,-0.05499718646515479,0.8183080185346133,0.9231716186546988,1.1686263174705194,1.1960223847211306,2.833303049393823,-1.878034051484082,0.8334690178292448,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,2.6152690073201867,-0.2501511404409739,train
2015-01-19,1.2584950753683717,1.099317957674866,-0.059360918628677595,1.2435908269489655,0.19959962980890078,0.5863866598552854,0.6761336207645137,-0.08615821422298087,0.6929785008150754,0.9498616866806499,-0.8443246692093809,-0.9973300075704873,0.04343896239041671,0.6132207086408121,-1.6431975621065578,-1.4859640477544125,-1.787404465740622,-0.05531379480551054,1.5882757919274437,1.4586058377165037,0.7460252186171726,2.3188561040865103,2.5507242516816775,-1.2759804358510702,-0.9811511820700679,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,4.019725325581948,1.61553097394043,train
2015-01-20,1.435728880454431,1.1923623265574568,0.9781367070173893,1.7018815176043955,0.26190875290462184,-0.45704328956044343,0.8050342043286877,0.9920085408402018,-0.2742713713794596,1.1329951789362562,-0.4662411933467934,-1.3920734554114151,0.12257732296964328,-0.38168163632652574,-1.9362245445836155,-1.7925795867103094,-2.0629042412204583,-0.056638273029332,1.006464557753356,-0.7086279061050881,1.4435850662487804,0.5190197009861223,2.4774216328692202,-1.6655445400841955,1.438342417795682,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.4023294597304836,1.981845757094045,train
2015-01-21,1.5406913439687016,1.1691845496295694,0.015420017169054919,1.5190972713987076,0.4961595068214462,0.20003456824786747,0.7945032129210069,0.13391050215387643,-0.15178217777565872,1.2375660173153151,-0.3941401680049916,-1.1975343837067667,-0.28737296433971304,0.9548577752059383,-1.814322814279685,-1.6650249007191569,-1.9482939788977187,-0.05668576428038539,1.027274497574784,1.1951382061146631,2.8646147654586085,1.559292117456989,1.7975538324330695,-0.8864163316179449,0.46123923323451377,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.338490536173131,2.026328785214535,train
2015-01-22,1.537867241811367,0.9915670958250442,-0.1523099370910255,1.3816845484099864,0.4727344314297638,0.6334577384888797,0.6547386421734148,-0.3072704244311596,0.7996737741943429,1.1211569708178721,-0.5809473700269318,-0.9365028097059689,-0.6691080496885066,1.5559941222795262,-1.5901779554085753,-1.4304857599001382,-1.737556190275181,-0.054416737841169224,0.48708314304355266,1.705075557602096,2.813688205977339,2.8307361820324926,0.684025500854518,-0.14270304171834194,-0.37627778210363033,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.1469737655010726,1.9388015739417,train
2015-01-23,1.6851912376856555,0.8539194818247332,-0.242277089699861,1.4178625922509072,0.6705461791817487,0.39687152261443054,0.65599778245042,-0.2817564836742453,0.9457594804973469,1.243485121374507,-0.6432164373675788,-0.3465949688221839,-0.6798962151440158,1.1552413299643618,-1.648707856816131,-1.4917298716655736,-1.7925851659699399,-0.04959901426208944,-0.004551685237680234,-0.21568846633390243,2.666492580108229,0.007139623040140326,-0.09600389322613576,0.8489146781477955,-1.39990968973914,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.7639402241569556,1.770835356081221,train
2015-01-24,1.2808739454939173,0.14900760291076925,-0.7931342080526815,0.7075599044400745,-0.4668713703921649,0.532435597888051,0.5051298838055988,-0.34295584713793476,0.9417592133230194,-0.2639133790330526,-0.3974174873387102,-0.17151568337750478,-0.8135034950160936,1.0714570657141267,-1.7938581744566997,-1.6436112530208458,-1.9290534174011351,-0.04767825699726456,-0.19791070941178096,0.31124679686977863,1.4426916178368283,-0.3891546308535232,-1.0466996898854115,1.4155533752141596,-1.4464384128134817,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.1936436292033365,0.5085139469214561,train
2015-01-25,0.5122474750060135,-0.09317651519287072,-0.9411838476795792,-0.277014918089457,-0.9969721505520892,1.7050388123706937,0.3965004180894117,-0.6125001188092534,0.942670666603246,-1.8087995384821618,-0.6497710760350149,-0.07027776210962779,-0.6757469207380504,1.613277246214111,-1.5036101732468417,-1.3399035651842817,-1.6561664003393264,-0.0464540380812224,-1.18464868927782,0.9826643096615658,-0.486263503567773,-0.33961784911681525,-0.6303855799887068,1.380138456647512,-1.539495858962164,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.0021268585312780187,-0.3899008511892744,train
2015-01-26,0.6915779619967614,0.9566821764692954,-0.1048982700201761,1.0237347264074637,0.053685860534111354,0.27649548394316803,0.602884956220377,0.4163538040074213,0.9479874774045686,-0.5697337554246388,-0.6333844793664241,-0.14100320884903314,-0.6367435533219785,0.4561180545707792,-1.7601502242599172,-1.608340162183693,-1.897361685013227,-0.045493659448809995,-0.27074549878677884,-1.0740830080044153,0.3555882625941008,-0.5212527154847443,-0.1497218428902265,0.3885207367813744,0.2751243409371484,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.7043550176621589,1.4376745901410042,train
2015-01-27,0.6898794078006828,0.9588210307731997,-0.38512513289844197,1.32335647409572,0.44078428834320194,-0.041283522881080614,0.3585370898957486,-0.16461026357839584,0.9503805926596558,-0.8631154348802418,-0.6316745736270929,-0.364086538161074,-0.9063394472469485,0.9638477328889442,-1.4782853692266587,-1.313404372625423,-1.632356382017285,-0.04446995914832643,0.41684959614623385,-0.3686696717801323,1.0183036221595776,0.4034338769338039,0.14069082248126502,0.6364251667479088,-1.0742086282187508,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.7001013005996028,1.5805746140827195,train
2015-01-28,0.8323123861706027,0.024840940797086618,-0.1779206458005733,1.233175991617165,0.5249787622147561,0.14473124788906913,0.21723467588493664,0.05344535869382667,0.943881534487605,-0.8137037836035085,-0.40938682751402944,-0.42555625311966394,-0.9660892866928465,0.751763911920177,-1.5004402018368144,-1.3365865925145843,-1.6531860385843868,-0.04801069575463807,0.5755253872846204,-0.8191143322606986,1.0480107818569848,0.0566764047768483,-0.2890527748314625,0.9551594338477384,-1.539495858962164,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.7639402241569556,1.4610655339000593,train
2015-01-29,0.9772829635804459,-1.3201796448038907,-0.8928776208526761,0.12179481225104714,0.589859808388176,0.49042982808495733,0.45270386136301327,-0.24430951940073448,0.9406452148694086,-0.918960894916966,-0.3777535713364007,-1.1184606298709392,-1.0450341228689486,2.8393594467604903,-1.1889737090126846,-1.0106764467775762,-1.3603496993600355,-0.054142343946194285,0.5104943253426584,2.1640191739407864,2.4840057419670107,0.6841423067751488,0.556445370402302,-0.21353287885163746,0.3216530640114899,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.3170677592554859,1.4593027018727234,train
2015-01-30,0.5706122529242618,-1.3658256748761588,-1.047274374939193,-1.3992152756303033,-0.039146845647740854,1.2158104562135879,1.026299491187898,0.7026327205627294,0.9435821198834727,-0.8538507502658541,-0.5547288153571861,-1.5517495263542456,-1.3080993882071383,3.2621034608610886,-0.6465991030455103,-0.4431502731848836,-0.8504168566341264,-0.06326066414843959,1.0107999618828205,7.348382247396358,2.3928740039478957,4.118692507186899,2.2849323132395614,-0.7801715759180015,-0.1436341667319238,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.9768797717466589,1.3090721414617121,train
2015-01-31,-0.13917875595250392,-1.3658256748761588,-1.4295921754431224,-1.671614664550178,-2.2029297355312956,1.012551132083742,1.060525213262861,0.9517203804913106,0.9485951129247198,-0.9623676580177072,-1.347840094117002,-1.0004673035151732,-1.4616232812278487,2.767343922293866,-1.1263107100337795,-0.9451075730783286,-1.3014348444765498,-0.06345062915265308,0.5963353271060486,4.399244564627369,2.642592835088509,3.474714344609696,1.0583724625761517,-0.709341738784706,-0.8880937359213853,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,2.870624701549598,0.1120137109097758,train
2015-02-01,0.5277800368713539,-0.47513681864734214,0.010286948092651033,0.5712325227665809,-0.4269619826878167,-0.07881778377143031,0.628182229058393,0.9073124858331182,0.9433289384167424,-0.948556415212926,-0.4432999580107653,-0.5250253352844408,-1.0915062202157577,-1.0728302303825519,-1.6024365242367826,-1.4433127960191856,-1.7490815212577624,-0.05610531565639989,-0.37566227871981167,2.0790296153595476,3.3607019961950164,2.1537334982974836,0.08697287281717404,0.3885207367813744,-1.0276799051444092,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.0831348419437195,-0.8024089656319944,train
2015-02-02,0.9650451875653294,-1.3658256748761588,-0.47298831059448876,-0.11204303817485765,-0.746237084322599,-0.15362971263561778,1.358140187827758,1.4193244305773824,0.9538612874326959,0.507543183348303,-0.8464102360581098,-1.430993027931354,-1.836719495527098,1.302636921293168,-1.600952023609087,-1.4417594545617078,-1.7476858150119672,-0.05589952023516863,0.6882458946506891,1.8495578071902021,2.2199917362351624,3.045395569558227,1.773492667479362,-1.2405655172844225,0.6008254024575379,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.7853630010746004,1.56388401245222,train
2015-02-03,0.898678786867966,-1.3658256748761588,-0.3613813315058762,-0.7868912430215881,-0.521529879639424,0.06178004077611485,1.813147697018322,2.029613347569047,0.9434302110034349,0.986990612142854,-0.9021246647313208,-0.3042067334945768,-0.8574860157193237,0.5319133202817747,-1.4462115583629347,-1.2798432011550782,-1.602201044044508,-0.05852209265444867,1.2978037152533473,2.206513953231406,2.117915255169634,2.9628342666637137,1.702987858545243,-0.851001413051297,0.22859561786280722,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.5938462304025423,0.292853804801042,train
2015-02-04,-0.20836925880720192,-1.3658256748761588,-1.0026315833037482,-1.334222483930202,-0.9188885659131478,0.1385881115937552,1.592225812052841,0.18374508131604508,0.9273785060127748,-0.1139627428668557,-1.7247318174946007,1.2560448301106424,-1.7238586876848456,0.08033446199116033,-1.9279568432841676,-1.7839284868408458,-2.0551310667759832,-0.060405912279565335,0.10470049882481579,2.7504471281513347,1.650641735718682,2.3683928858232184,1.9861262182330552,-0.8864163316179449,-0.3297490590292892,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,2.4237522366481286,-1.7309649444479247,train
2015-02-05,-0.13870807225961462,-1.3658256748761588,-0.39301040859492,-0.9056190704265866,-0.397463739601994,0.7452416878822365,0.8550564135151721,-0.20183363807380073,-2.829733187668446,0.5430578077034549,-0.8595195133929833,0.7647293202176991,-2.1213610917763064,0.44014005749229956,-1.9291979571274849,-1.7852271549251209,-2.0562979442501614,-0.0553349020282009,-0.5508126055501625,2.308501423528892,1.7712572713322166,0.37040935577599854,0.7192779053215775,0.10520138824819242,-0.7019788436240199,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.955456994829014,-1.7930776098623369,train
2015-02-06,1.4470252890837694,1.351532161990806,-0.5563740592837859,1.4089032060997146,0.9785425408131293,-0.9368116686337946,-0.1356580498922065,0.5724207044280551,-1.6468693751075512,1.0816962770899259,-1.0004442447428683,1.437649904905341,-0.3222270373498203,-1.0292916200638633,-2.105414303959075,-1.9696151921627412,-2.2219740317476018,-0.05516604424667785,-0.4250858857957023,0.3877373995928934,1.3390516020503844,-0.1084462010121782,0.7646024253506545,-0.35519255311822845,0.18206689478846572,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.7639402241569556,0.2370569115099679,train
2015-02-07,0.9951689439102321,1.3472750192897656,0.6904505492788614,1.6575527732981377,1.2787305439806156,-0.7479592820810429,-0.49909172075511,0.053760360867401345,-0.390836118661788,1.1310221442498591,-1.911539019516541,0.9987170824976938,-0.8491874269073937,-0.5756224503274978,-2.1418967983667674,-2.0077894913030807,-2.2562743508967116,-0.051393128190771915,0.1827377731551703,-1.0315882287137959,-0.9698424565368512,-0.45520367316913374,1.0091310087174017,-0.9218312501845924,0.7404115716805618,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.4489993234327477,1.0721625310222493,train
2015-02-08,1.2648706999356876,-0.17595428993532586,-0.8295981676327776,0.2690820130881138,-0.18663806107685207,1.1560997751711735,-0.7031869129278836,-0.743365610041265,0.517427075084136,0.8982040512549742,-1.269184430107764,1.2747991256300688,-0.6126776457673805,-0.20288842170640586,-1.9640422415082743,-1.8216872752342967,-2.0890580417760423,-0.0487600021601467,0.2980595229989165,0.18376245899792032,-0.8985899456836707,-0.3891546308535232,-0.1939272389679681,0.8489146781477955,-1.1672660743674335,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.1936436292033365,-1.3868841024863003,train
2015-02-09,1.0483562012067005,1.2064345482636742,-0.09045751967245108,1.5372288557236868,1.414943019406324,-0.7063006674002887,-0.7649992537990546,-0.5189679440077376,0.6508030717573123,1.010667028379622,-0.8103597233872095,0.34331618453352813,0.033782422681988465,-0.4056056803391955,-1.7230845215465096,-1.5695556095865943,-1.8625130417612505,-0.0487177877147659,-0.12594300086267665,1.025159088952185,-1.2037025783653152,0.1887744894080694,-0.5884184318136358,1.167648945247625,-0.9346224589957266,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.4489993234327477,0.5679306712376564,train
2015-02-10,1.8414582237248378,1.0767099498458552,-0.1969740277682812,1.2739378213708206,2.187970507331844,-0.5143238847464803,-1.0338829365886482,-0.29144496229129185,-0.44668795022234703,1.2809727804160558,-0.7251494207105355,0.3216223442618402,0.10432042758339628,-0.9239599672803736,-1.5814965902016496,-1.4214018132639168,-1.729394094944749,-0.05067548261929891,0.7532769565926513,0.5917123401878669,-0.9845843553340613,-0.15798298274888617,1.6940348669345606,-0.28436271598493296,0.13553817171412455,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.7001013005996028,-0.24035184892107075,train
2015-02-11,1.9214744515159843,-1.3658256748761588,-0.36751545554738774,0.07814706641708925,-0.6672859042987813,0.2501116946453572,-0.6212283276246272,-0.4167985331370658,-1.5509135992170153,0.6870893398104602,-1.5903617248121524,-1.6776208326460715,0.16655984367287344,1.2030464663846516,-1.4704927178977438,-1.3052503522450722,-1.625029842756769,-0.050395811918651376,1.0940397211685318,-0.2921790690570176,-0.05383447218295212,-0.2240320250644967,1.4702100766675155,-1.1697356801511267,1.8571009254647546,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.06596578208863091,-0.7588358467585679,train
2015-02-12,0.7508841073007883,1.3102615285834962,2.0650268106227103,1.537250136925946,2.343270081224851,-0.47830654080374496,-0.31079301569385753,0.08967307926020684,-1.0317396835412083,1.4328964512686506,-0.7218721013768168,-1.0743674585870207,-0.5637159717769916,-1.1823425060575437,-1.3337345833740732,-1.1621503251789254,-1.4964518017933832,-0.052490703770671825,1.7599577954542243,-1.2270642134506453,0.8996983454729349,0.12272544709245885,1.2558978399868193,-1.311395354417718,1.438342417795682,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,0.7639402241569556,0.9648852793445409,train
2015-02-13,0.5178956793206827,1.0512853476035295,-0.33482142636780393,1.2957936160911883,1.4175458055609553,0.008318151935813731,1.0232088741443395,0.9862125008464262,0.9133522527559533,1.14483338705464,-0.5678380926920595,-0.5295522342029233,-0.9280240206207315,0.5542052033025567,-1.0405288974376774,-0.8553477957382779,-1.2207840118784634,-0.05287063377909873,1.0723627005212115,0.6597039870528583,1.7310520927943718,-0.2240320250644967,0.8048908875987227,-0.6030969830847628,1.1591700793496342,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,-0.1298047056459837,1.339454488894365,train
2015-02-14,0.18465162475519847,-1.3184058353451238,-1.0860386310348562,-1.006343000720162,-0.23435580724509447,2.1440164645691397,1.0063821813516318,0.4753654464930677,0.9518864719922047,0.97515240402447,-0.6301071600327055,-1.47708508964681,-0.9620482347496454,2.3053994099845965,-0.9438674635499291,-0.7542038758261851,-1.1299043150378536,-0.05548792939270618,1.0801664279542473,2.724950260576963,2.443353839223189,0.3869216163549012,2.0711796385345322,-1.4884699472509566,1.2056988024239754,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.4023294597304836,0.14126012810441949,train
2015-02-15,-0.006445954557777159,-1.3658256748761588,-1.0723220481086986,-1.2320514318829894,-1.5470276245641876,2.34823046528542,1.1347000223082662,0.5033796397963165,0.9520383808722425,0.9100422593733581,-1.3052349427786654,-1.3031816221030355,-1.1695129550479029,1.686252023193511,-0.8323054177073913,-0.6374683570563038,-1.0250152760767512,-0.05500774007649998,1.0610906497846047,1.9685431892039371,2.79648932404726,1.8069760261405288,1.6817245034698733,-1.0634909244511834,-0.004047997508899637,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,2.2960743895334232,-0.7105512387748688,train
2015-02-16,0.6896952272252047,-0.04516540584224688,-0.2423622858671044,-0.03443049353495287,0.8050234638377043,-0.030389644205053686,1.2833930422928053,1.17157213280423,0.9530004704458155,1.1251030401906672,-0.9119566227324756,-1.2129375982086155,-0.9960724488785597,0.7213871673575807,-0.9912812770609678,-0.8038164127357502,-1.1744821039722113,-0.05173084375381802,0.7194608043828307,0.3537415761603979,1.9905988564664585,1.7079024626671124,1.4136943171250864,-0.7801715759180015,0.4147105101601726,-0.4561455781506738,-0.41896983613258604,-0.5229011476692643,1.2108126890584254,0.8922463270578987,train
